"play_id","game_id","season","season_type","start_time","posteam","posteam_type","game_date","qtr","game_seconds_remaining","play_type","kick_distance","score_differential","ep","kicker_player_id","kicker_player_name","stadium_id","weather","roof","temp","wind","forecast_parsed","temp_parsed","humidity_parsed","wind_direction_parsed","wind_speed_parsed","surface_type","fg_made","Indoor","Turf","Altitude","Precip","night_game","high_leverage","away_game","playoffs","temp_bucket","cold","hot","humid_game","wind_bucket","moderate_wind","high_wind","windy_day","wind_speed_x_kick_distance","cold_x_wind"
1882,"2024_16_JAX_LV",2024,"REG","12/22/24, 16:25:37","LV","home","2024-12-22",2,2040,"field_goal",37,3,2.5862896262568,"00-0034161","D.Carlson","VEG00","Partly Cloudy Temp: 60° F, Humidity: 23%, Wind: E 2 mph","dome",NA,NA,"Partly Cloudy",68,70,"E",0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3343,"2024_16_JAX_LV",2024,"REG","12/22/24, 16:25:37","LV","home","2024-12-22",3,1042,"field_goal",46,6,1.71343436132637,"00-0034161","D.Carlson","VEG00","Partly Cloudy Temp: 60° F, Humidity: 23%, Wind: E 2 mph","dome",NA,NA,"Partly Cloudy",68,70,"E",0,"grass",0,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
244,"2024_16_NYG_ATL",2024,"REG","12/22/24, 13:02:43","ATL","home","2024-12-22",1,3408,"field_goal",43,0,2.1272887939597,"00-0036816","R.Patterson","ATL97",NA,"closed",NA,NA,NA,68,70,NA,0,"fieldturf",0,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1114,"2024_16_NYG_ATL",2024,"REG","12/22/24, 13:02:43","ATL","home","2024-12-22",2,2441,"field_goal",52,-7,1.3297080367828,"00-0036816","R.Patterson","ATL97",NA,"closed",NA,NA,NA,68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3211,"2024_16_NYG_ATL",2024,"REG","12/22/24, 13:02:43","ATL","home","2024-12-22",4,650,"field_goal",37,24,2.57608008783285,"00-0036816","R.Patterson","ATL97",NA,"closed",NA,NA,NA,68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
277,"2024_16_TB_DAL",2024,"REG","12/22/24, 20:22:50","DAL","home","2024-12-22",1,3250,"field_goal",58,0,0.485878368746466,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1278,"2024_16_TB_DAL",2024,"REG","12/22/24, 20:22:50","DAL","home","2024-12-22",2,2360,"field_goal",49,3,1.65863491871545,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2288,"2024_16_TB_DAL",2024,"REG","12/22/24, 20:22:50","DAL","home","2024-12-22",2,1805,"field_goal",58,6,1.73318654708928,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2821,"2024_16_TB_DAL",2024,"REG","12/22/24, 20:22:50","DAL","home","2024-12-22",3,1298,"field_goal",53,9,1.1573098088615,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3114,"2024_16_TB_DAL",2024,"REG","12/22/24, 20:22:50","TB","away","2024-12-22",3,934,"field_goal",45,-12,2.11832866066027,"00-0035358","C.McLaughlin","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
947,"2024_16_TEN_IND",2024,"REG","12/22/24, 13:02:25","TEN","away","2024-12-22",2,2656,"field_goal",53,7,1.31397554382237,"00-0039649","B.Narveson","IND00","Mostly sunny Temp: 32° F, Humidity: 55%, Wind: S 5 mph","closed",NA,NA,"Mostly sunny",68,70,"S",0,"fieldturf",0,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1758,"2024_16_TEN_IND",2024,"REG","12/22/24, 13:02:25","IND","home","2024-12-22",2,1933,"field_goal",31,7,2.78382860036888,"00-0035269","M.Gay","IND00","Mostly sunny Temp: 32° F, Humidity: 55%, Wind: S 5 mph","closed",NA,NA,"Mostly sunny",68,70,"S",0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3194,"2024_16_TEN_IND",2024,"REG","12/22/24, 13:02:25","IND","home","2024-12-22",4,636,"field_goal",55,23,0.958355620795736,"00-0035269","M.Gay","IND00","Mostly sunny Temp: 32° F, Humidity: 55%, Wind: S 5 mph","closed",NA,NA,"Mostly sunny",68,70,"S",0,"fieldturf",0,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2176,"2024_17_ARI_LA",2024,"REG","12/28/24, 20:10:30","LA","home","2024-12-28",2,1832,"field_goal",53,7,1.67711550427876,"00-0039750","J.Karty","LAX01","Cloudy Temp: 57° F, Humidity: 84%, Wind: W 5 mph","dome",NA,NA,"Cloudy",68,70,"W",0,"matrixturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3262,"2024_17_ARI_LA",2024,"REG","12/28/24, 20:10:30","ARI","away","2024-12-28",4,844,"field_goal",28,-4,2.92435231971774,"00-0038567","C.Ryland","LAX01","Cloudy Temp: 57° F, Humidity: 84%, Wind: W 5 mph","dome",NA,NA,"Cloudy",68,70,"W",0,"matrixturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3712,"2024_17_ARI_LA",2024,"REG","12/28/24, 20:10:30","LA","home","2024-12-28",4,396,"field_goal",25,1,2.96118240481559,"00-0039750","J.Karty","LAX01","Cloudy Temp: 57° F, Humidity: 84%, Wind: W 5 mph","dome",NA,NA,"Cloudy",68,70,"W",0,"matrixturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
575,"2024_17_BAL_HOU",2024,"REG","12/25/24, 16:36:25","BAL","away","2024-12-25",1,2871,"field_goal",52,7,1.44477176798345,"00-0029597","J.Tucker","HOU00","Cloudy Temp: 67° F, Humidity: 85%, Wind: SSE 2 mph","closed",NA,NA,"Cloudy",68,70,"SSE",0,"astroturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
596,"2024_17_GB_MIN",2024,"REG","12/29/24, 16:25:47","MIN","home","2024-12-29",1,3067,"field_goal",57,0,0.546978629748775,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 35° F, Humidity: 94%, Wind: N 4 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",0,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
802,"2024_17_GB_MIN",2024,"REG","12/29/24, 16:25:47","GB","away","2024-12-29",1,2810,"field_goal",22,0,2.98074962010046,"00-0029822","B.McManus","MIN01","N/A Indoors Temp: 35° F, Humidity: 94%, Wind: N 4 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1649,"2024_17_GB_MIN",2024,"REG","12/29/24, 16:25:47","MIN","home","2024-12-29",2,1939,"field_goal",25,4,2.95849699159118,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 35° F, Humidity: 94%, Wind: N 4 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2008,"2024_17_GB_MIN",2024,"REG","12/29/24, 16:25:47","MIN","home","2024-12-29",2,1800,"field_goal",50,7,2.18121064679249,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 35° F, Humidity: 94%, Wind: N 4 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3351,"2024_17_GB_MIN",2024,"REG","12/29/24, 16:25:47","MIN","home","2024-12-29",4,562,"field_goal",43,17,2.03243213426197,"00-0039404","W.Reichard","MIN01","N/A Indoors Temp: 35° F, Humidity: 94%, Wind: N 4 mph","dome",NA,NA,"N/A Indoors",68,70,"N",0,"sportturf",0,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
509,"2024_17_LV_NO",2024,"REG","12/29/24, 13:02:22","LV","away","2024-12-29",1,3053,"field_goal",31,0,2.86719843312722,"00-0034161","D.Carlson","NOR00","Sunny Temp: 61° F, Humidity: 77%, Wind: NNW 11 mph","dome",NA,NA,"Sunny",68,70,"NNW",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1206,"2024_17_LV_NO",2024,"REG","12/29/24, 13:02:22","LV","away","2024-12-29",2,2423,"field_goal",39,-4,2.39055343785414,"00-0034161","D.Carlson","NOR00","Sunny Temp: 61° F, Humidity: 77%, Wind: NNW 11 mph","dome",NA,NA,"Sunny",68,70,"NNW",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2068,"2024_17_LV_NO",2024,"REG","12/29/24, 13:02:22","NO","home","2024-12-29",2,1803,"field_goal",34,-6,2.81687618322296,"00-0038905","B.Grupe","NOR00","Sunny Temp: 61° F, Humidity: 77%, Wind: NNW 11 mph","dome",NA,NA,"Sunny",68,70,"NNW",0,"sportturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2524,"2024_17_LV_NO",2024,"REG","12/29/24, 13:02:22","LV","away","2024-12-29",3,1383,"field_goal",54,3,1.27791096815193,"00-0034161","D.Carlson","NOR00","Sunny Temp: 61° F, Humidity: 77%, Wind: NNW 11 mph","dome",NA,NA,"Sunny",68,70,"NNW",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3138,"2024_17_LV_NO",2024,"REG","12/29/24, 13:02:22","LV","away","2024-12-29",4,856,"field_goal",25,6,2.96084782561056,"00-0034161","D.Carlson","NOR00","Sunny Temp: 61° F, Humidity: 77%, Wind: NNW 11 mph","dome",NA,NA,"Sunny",68,70,"NNW",0,"sportturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
320,"2024_18_CAR_ATL",2024,"REG","1/5/25, 13:03:07","ATL","home","2025-01-05",1,3372,"field_goal",31,0,2.77743099824668,"00-0036816","R.Patterson","ATL97",NA,"closed",NA,NA,NA,68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
540,"2024_18_CAR_ATL",2024,"REG","1/5/25, 13:03:07","CAR","away","2025-01-05",1,3127,"field_goal",35,-3,2.6551165478921,"00-0034173","E.Pineiro","ATL97",NA,"closed",NA,NA,NA,68,70,NA,0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2911,"2024_18_CAR_ATL",2024,"REG","1/5/25, 13:03:07","ATL","home","2025-01-05",3,1278,"field_goal",52,0,1.31997232430381,"00-0036816","R.Patterson","ATL97",NA,"closed",NA,NA,NA,68,70,NA,0,"fieldturf",0,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1056,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","JAX","away","2025-01-05",2,2662,"field_goal",53,0,1.31406989963517,"00-0039409","C.Little","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1678,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","IND","home","2025-01-05",2,2007,"field_goal",49,4,1.76574393491592,"00-0035269","M.Gay","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1936,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","JAX","away","2025-01-05",2,1888,"field_goal",28,-7,2.88791582196019,"00-0039409","C.Little","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2156,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","IND","home","2025-01-05",2,1817,"field_goal",36,4,2.7060333008183,"00-0035269","M.Gay","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2937,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","IND","home","2025-01-05",3,1067,"field_goal",51,7,1.40583174456147,"00-0035269","M.Gay","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",0,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3903,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","IND","home","2025-01-05",4,237,"field_goal",45,0,2.0707928766936,"00-0035269","M.Gay","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,1,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
4103,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","JAX","away","2025-01-05",4,109,"field_goal",53,-3,1.39163567940384,"00-0039409","C.Little","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,1,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
4615,"2024_18_JAX_IND",2024,"REG","1/5/25, 13:02:52","IND","home","2025-01-05",5,327,"field_goal",38,0,2.53497124850136,"00-0035269","M.Gay","IND00","Snow Temp: 21° F, Humidity: 85%, Wind: ESE 2 mph","closed",NA,NA,"Snow",68,70,"ESE",0,"fieldturf",1,1,1,0,0,0,1,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
524,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LAC","away","2025-01-05",1,3008,"field_goal",51,0,1.6668860098077,"00-0037224","C.Dicker","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",0,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
698,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LV","home","2025-01-05",1,2870,"field_goal",40,0,2.19305944752191,"00-0034161","D.Carlson","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
859,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LAC","away","2025-01-05",1,2714,"field_goal",33,-3,2.80662959630719,"00-0037224","C.Dicker","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1528,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LAC","away","2025-01-05",2,2132,"field_goal",32,-7,2.82506455508856,"00-0037224","C.Dicker","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1886,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LAC","away","2025-01-05",2,1870,"field_goal",49,-4,1.79013062808235,"00-0037224","C.Dicker","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2559,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LAC","away","2025-01-05",3,1333,"field_goal",20,7,2.99129018889938,"00-0037224","C.Dicker","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2813,"2024_18_LAC_LV",2024,"REG","1/5/25, 16:25:17","LV","home","2025-01-05",3,1040,"field_goal",47,-10,1.66494051914108,"00-0034161","D.Carlson","VEG00","Sunny Temp: 57° F, Humidity: 22%, Wind: E 4 mph","dome",NA,NA,"Sunny",68,70,"E",0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1542,"2024_18_MIN_DET",2024,"REG","1/5/25, 20:23:40","MIN","away","2025-01-05",2,2198,"field_goal",25,-7,2.95907223126232,"00-0039404","W.Reichard","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1967,"2024_18_MIN_DET",2024,"REG","1/5/25, 20:23:40","MIN","away","2025-01-05",2,1824,"field_goal",31,-4,2.88340052957475,"00-0039404","W.Reichard","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2070,"2024_18_MIN_DET",2024,"REG","1/5/25, 20:23:40","DET","home","2025-01-05",2,1802,"field_goal",48,1,2.23005956726033,"00-0039172","J.Bates","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2556,"2024_18_MIN_DET",2024,"REG","1/5/25, 20:23:40","MIN","away","2025-01-05",3,1500,"field_goal",51,-4,1.59060421930449,"00-0039404","W.Reichard","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",1,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3143,"2024_18_MIN_DET",2024,"REG","1/5/25, 20:23:40","MIN","away","2025-01-05",3,928,"field_goal",51,-8,1.48441235522254,"00-0039404","W.Reichard","DET00","Controlled Climate Temp: 68° F, Humidity: 70%, Wind: mph","dome",NA,NA,"Controlled Climate",68,70,NA,0,"fieldturf",0,1,1,0,0,1,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
926,"2024_18_SEA_LA",2024,"REG","1/5/25, 16:25:17","LA","home","2025-01-05",1,2741,"field_goal",37,-7,2.52902482420132,"00-0039750","J.Karty","LAX01","Sunny Temp: 76° F, Humidity: 18%, Wind: S 3 mph","dome",NA,NA,"Sunny",68,70,"S",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1666,"2024_18_SEA_LA",2024,"REG","1/5/25, 16:25:17","SEA","away","2025-01-05",2,2007,"field_goal",56,4,1.05484325752066,"00-0031492","J.Myers","LAX01","Sunny Temp: 76° F, Humidity: 18%, Wind: S 3 mph","dome",NA,NA,"Sunny",68,70,"S",0,"matrixturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2034,"2024_18_SEA_LA",2024,"REG","1/5/25, 16:25:17","LA","home","2025-01-05",2,1803,"field_goal",58,-7,1.67038166476009,"00-0039750","J.Karty","LAX01","Sunny Temp: 76° F, Humidity: 18%, Wind: S 3 mph","dome",NA,NA,"Sunny",68,70,"S",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2435,"2024_18_SEA_LA",2024,"REG","1/5/25, 16:25:17","LA","home","2025-01-05",3,1379,"field_goal",57,-4,0.543429824164928,"00-0039750","J.Karty","LAX01","Sunny Temp: 76° F, Humidity: 18%, Wind: S 3 mph","dome",NA,NA,"Sunny",68,70,"S",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3311,"2024_18_SEA_LA",2024,"REG","1/5/25, 16:25:17","LA","home","2025-01-05",4,453,"field_goal",38,-2,2.46503878228999,"00-0039750","J.Karty","LAX01","Sunny Temp: 76° F, Humidity: 18%, Wind: S 3 mph","dome",NA,NA,"Sunny",68,70,"S",0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
188,"2024_18_SF_ARI",2024,"REG","1/5/25, 16:25:22","SF","away","2025-01-05",1,3473,"field_goal",51,0,1.55180612909632,"00-0038562","J.Moody","PHO00","Sunny Temp: 68° F, Humidity: 12%, Wind: WSW 4 mph","closed",NA,NA,"Sunny",68,70,"WSW",0,"grass",1,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
716,"2024_18_SF_ARI",2024,"REG","1/5/25, 16:25:22","SF","away","2025-01-05",1,2925,"field_goal",47,3,1.91996277138015,"00-0038562","J.Moody","PHO00","Sunny Temp: 68° F, Humidity: 12%, Wind: WSW 4 mph","closed",NA,NA,"Sunny",68,70,"WSW",0,"grass",0,1,0,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
946,"2024_18_SF_ARI",2024,"REG","1/5/25, 16:25:22","ARI","home","2025-01-05",1,2761,"field_goal",51,-3,1.43692854753452,"00-0038567","C.Ryland","PHO00","Sunny Temp: 68° F, Humidity: 12%, Wind: WSW 4 mph","closed",NA,NA,"Sunny",68,70,"WSW",0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2494,"2024_18_SF_ARI",2024,"REG","1/5/25, 16:25:22","ARI","home","2025-01-05",2,1802,"field_goal",49,0,2.2242196847136,"00-0038567","C.Ryland","PHO00","Sunny Temp: 68° F, Humidity: 12%, Wind: WSW 4 mph","closed",NA,NA,"Sunny",68,70,"WSW",0,"grass",1,1,0,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
402,"2024_18_WAS_DAL",2024,"REG","1/5/25, 13:02:43","DAL","home","2025-01-05",1,3204,"field_goal",34,0,2.67306970816725,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1138,"2024_18_WAS_DAL",2024,"REG","1/5/25, 13:02:43","DAL","home","2025-01-05",2,2565,"field_goal",41,3,2.29679902601349,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
1747,"2024_18_WAS_DAL",2024,"REG","1/5/25, 13:02:43","WAS","away","2025-01-05",2,2084,"field_goal",47,-6,1.88400104722024,"00-0033862","Z.Gonzalez","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,1,0,"Moderate",0,0,0,"Low",0,0,0,0,0
2540,"2024_18_WAS_DAL",2024,"REG","1/5/25, 13:02:43","DAL","home","2025-01-05",3,1435,"field_goal",36,3,2.61316174553062,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
3299,"2024_18_WAS_DAL",2024,"REG","1/5/25, 13:02:43","DAL","home","2025-01-05",4,835,"field_goal",22,-1,2.94195445718335,"00-0037692","B.Aubrey","DAL00",NA,"closed",NA,NA,NA,68,70,NA,0,"matrixturf",1,1,1,0,0,0,0,0,0,"Moderate",0,0,0,"Low",0,0,0,0,0
293,"2024_19_LAC_HOU",2024,"POST","1/11/25, 16:33:47","LAC","away","2025-01-11",1,3281,"field_goal",35,0,2.71114821006665,"00-0037224","C.Dicker","HOU00","Sunny Temp: 53° F, Humidity: 40%, Wind: S 4 mph","closed",NA,NA,"Sunny",68,70,"S",0,"astroturf",1,1,1,0,0,0,0,1,1,"Moderate",0,0,0,"Low",0,0,0,0,0
487,"2024_19_LAC_HOU",2024,"POST","1/11/25, 16:33:47","LAC","away","2025-01-11",1,3099,"field_goal",39,3,2.45988860484992,"00-0037224","C.Dicker","HOU00","Sunny Temp: 53° F, Humidity: 40%, Wind: S 4 mph","closed",NA,NA,"Sunny",68,70,"S",0,"astroturf",1,1,1,0,0,0,0,1,1,"Moderate",0,0,0,"Low",0,0,0,0,0
2194,"2024_19_LAC_HOU",2024,"POST","1/11/25, 16:33:47","HOU","home","2025-01-11",2,1806,"field_goal",41,1,2.54695256453247,"00-0032726","K.Fairbairn","HOU00","Sunny Temp: 53° F, Humidity: 40%, Wind: S 4 mph","closed",NA,NA,"Sunny",68,70,"S",0,"astroturf",1,1,1,0,0,0,0,0,1,"Moderate",0,0,0,"Low",0,0,0,0,0
2964,"2024_19_LAC_HOU",2024,"POST","1/11/25, 16:33:47","HOU","home","2025-01-11",3,1191,"field_goal",37,4,2.51605461885875,"00-0032726","K.Fairbairn","HOU00","Sunny Temp: 53° F, Humidity: 40%, Wind: S 4 mph","closed",NA,NA,"Sunny",68,70,"S",0,"astroturf",1,1,1,0,0,0,0,0,1,"Moderate",0,0,0,"Low",0,0,0,0,0
3460,"2024_19_LAC_HOU",2024,"POST","1/11/25, 16:33:47","HOU","home","2025-01-11",4,723,"field_goal",30,14,2.80676510029471,"00-0032726","K.Fairbairn","HOU00","Sunny Temp: 53° F, Humidity: 40%, Wind: S 4 mph","closed",NA,NA,"Sunny",68,70,"S",0,"astroturf",1,1,1,0,0,0,0,0,1,"Moderate",0,0,0,"Low",0,0,0,0,0
636,"2024_19_MIN_LA",2024,"POST","1/13/25, 20:16:33","LA","home","2025-01-13",1,2945,"field_goal",34,7,2.71863864239409,"00-0039750","J.Karty","PHO00",NA,"closed",NA,NA,NA,68,70,NA,0,"grass",1,1,0,0,0,1,0,0,1,"Moderate",0,0,0,"Low",0,0,0,0,0
897,"2024_19_MIN_LA",2024,"POST","1/13/25, 20:16:33","MIN","away","2025-01-13",2,2660,"field_goal",34,-10,2.67597229008034,"00-0039404","W.Reichard","PHO00",NA,"closed",NA,NA,NA,68,70,NA,0,"grass",1,1,0,0,0,1,0,1,1,"Moderate",0,0,0,"Low",0,0,0,0,0
2551,"2024_19_MIN_LA",2024,"POST","1/13/25, 20:16:33","LA","home","2025-01-13",3,1344,"field_goal",44,21,2.18743917224573,"00-0039750","J.Karty","PHO00",NA,"closed",NA,NA,NA,68,70,NA,0,"grass",1,1,0,0,0,1,0,0,1,"Moderate",0,0,0,"Low",0,0,0,0,0
